D;16;cpu;;;threadripper-3970x-128gb-gentoo-dunfell-2022-07;6-build-16-bb-threads
TIME;AVG10;AVG60;AVG300;DIFF
1659495522;0.0;0.05;0.84;2715
1659495522;0.0;0.05;0.84;1
1659495522;0.0;0.05;0.84;61
1659495522;0.0;0.05;0.84;58
1659495522;0.0;0.05;0.84;85
1659495522;0.0;0.05;0.84;25
1659495522;0.0;0.05;0.84;6
1659495522;0.0;0.05;0.84;17
1659495522;0.0;0.05;0.84;21
1659495522;0.0;0.05;0.84;34
1659495522;0.0;0.05;0.84;18
1659495522;0.0;0.05;0.84;16
1659495522;0.0;0.05;0.84;39
1659495522;0.0;0.05;0.84;18
1659495522;0.0;0.05;0.84;17
1659495522;0.0;0.05;0.84;18
1659495522;0.0;0.05;0.84;15
1659495522;0.0;0.05;0.84;100
1659495522;0.0;0.05;0.84;86
1659495522;0.0;0.05;0.84;129
1659495522;0.0;0.05;0.84;209
1659495522;0.0;0.05;0.84;67
1659495522;0.0;0.05;0.84;17
1659495522;0.0;0.05;0.84;30
1659495522;0.0;0.05;0.84;232
1659495522;0.0;0.05;0.84;16
1659495522;0.0;0.05;0.84;28
1659495522;0.0;0.05;0.84;292
1659495522;0.0;0.05;0.84;547
1659495523;0.0;0.05;0.84;219
1659495523;0.0;0.05;0.84;30
1659495523;0.0;0.05;0.84;197
1659495523;0.0;0.05;0.84;197
1659495523;0.0;0.05;0.84;22
1659495523;0.0;0.05;0.84;436
1659495523;0.0;0.05;0.84;182
1659495523;0.0;0.05;0.84;18
1659495523;0.0;0.05;0.84;52
1659495523;0.0;0.05;0.84;183
1659495523;0.0;0.05;0.84;38
1659495523;0.0;0.05;0.84;29
1659495523;0.0;0.05;0.84;331
1659495523;0.0;0.05;0.84;12
1659495523;0.0;0.05;0.84;5
1659495523;0.0;0.05;0.84;0
1659495523;0.0;0.05;0.84;16
1659495523;0.0;0.05;0.84;78
1659495523;0.0;0.05;0.84;85
1659495523;0.0;0.05;0.84;158
1659495523;0.0;0.05;0.84;35
1659495523;0.0;0.05;0.84;127
1659495523;0.0;0.05;0.84;383
1659495523;0.0;0.05;0.84;17
1659495523;0.0;0.05;0.84;10
1659495523;0.0;0.05;0.84;5
1659495523;0.0;0.05;0.84;179
1659495523;0.0;0.05;0.84;174
1659495523;0.0;0.05;0.84;19
1659495523;0.0;0.05;0.84;38
1659495523;0.0;0.05;0.84;18
1659495523;0.0;0.05;0.84;15
1659495523;0.0;0.05;0.84;14
1659495523;0.0;0.05;0.84;19
1659495523;0.0;0.05;0.84;57
1659495523;0.0;0.05;0.84;66
1659495523;0.0;0.05;0.84;35
1659495523;0.0;0.05;0.84;46
1659495523;0.0;0.05;0.84;208
1659495523;0.0;0.05;0.84;29
1659495523;0.0;0.05;0.84;16
1659495523;0.0;0.05;0.84;201
1659495523;0.0;0.05;0.84;102
1659495523;0.0;0.05;0.84;80
1659495523;0.0;0.05;0.84;31
1659495523;0.0;0.05;0.84;242
1659495523;0.0;0.05;0.84;28
1659495524;0.0;0.05;0.84;484
1659495524;0.0;0.04;0.83;560
1659495524;0.0;0.04;0.83;364
1659495524;0.0;0.04;0.83;118
1659495524;0.0;0.04;0.83;103
1659495524;0.0;0.04;0.83;64
1659495524;0.0;0.04;0.83;26
1659495524;0.0;0.04;0.83;89
1659495524;0.0;0.04;0.83;72
1659495524;0.0;0.04;0.83;50
1659495524;0.0;0.04;0.83;88
1659495524;0.0;0.04;0.83;40
