L-l;8;mem;;;threadripper-3970x-128gb-gentoo-langdale-2022-07-with-dash-l;5-build-8-bb-threads
TIME;AVG10;AVG60;AVG300;DIFF
1659538579;0.0;0.0;0.0;0
1659538580;0.0;0.0;0.0;0
1659538581;0.0;0.0;0.0;0
1659538582;0.0;0.0;0.0;0
1659538583;0.0;0.0;0.0;0
1659538584;0.0;0.0;0.0;0
1659538585;0.0;0.0;0.0;0
1659538586;0.0;0.0;0.0;0
1659538587;0.0;0.0;0.0;0
1659538588;0.0;0.0;0.0;0
1659538589;0.0;0.0;0.0;0
1659538590;0.0;0.0;0.0;0
1659538591;0.0;0.0;0.0;0
1659538592;0.0;0.0;0.0;0
1659538593;0.0;0.0;0.0;0
1659538594;0.0;0.0;0.0;0
1659538595;0.0;0.0;0.0;0
1659538596;0.0;0.0;0.0;0
1659538597;0.0;0.0;0.0;0
1659538598;0.0;0.0;0.0;0
1659538599;0.0;0.0;0.0;0
1659538600;0.0;0.0;0.0;0
1659538601;0.0;0.0;0.0;0
1659538602;0.0;0.0;0.0;0
1659538603;0.0;0.0;0.0;0
1659538604;0.0;0.0;0.0;0
1659538605;0.0;0.0;0.0;0
1659538606;0.0;0.0;0.0;0
1659538607;0.0;0.0;0.0;0
1659538608;0.0;0.0;0.0;0
1659538609;0.0;0.0;0.0;0
1659538610;0.0;0.0;0.0;0
1659538611;0.0;0.0;0.0;0
1659538612;0.0;0.0;0.0;0
1659538613;0.0;0.0;0.0;0
1659538614;0.0;0.0;0.0;0
1659538615;0.0;0.0;0.0;0
1659538616;0.0;0.0;0.0;0
1659538617;0.0;0.0;0.0;0
1659538618;0.0;0.0;0.0;0
1659538619;0.0;0.0;0.0;0
1659538620;0.0;0.0;0.0;0
1659538621;0.0;0.0;0.0;0
1659538622;0.0;0.0;0.0;0
1659538623;0.0;0.0;0.0;0
1659538624;0.0;0.0;0.0;0
1659538625;0.0;0.0;0.0;0
1659538626;0.0;0.0;0.0;0
1659538627;0.0;0.0;0.0;0
1659538628;0.0;0.0;0.0;0
1659538629;0.0;0.0;0.0;0
1659538630;0.0;0.0;0.0;0
1659538631;0.0;0.0;0.0;0
1659538632;0.0;0.0;0.0;0
1659538633;0.0;0.0;0.0;0
1659538634;0.0;0.0;0.0;0
1659538635;0.0;0.0;0.0;0
1659538636;0.0;0.0;0.0;0
1659538637;0.0;0.0;0.0;0
1659538638;0.0;0.0;0.0;0
1659538639;0.0;0.0;0.0;0
1659538640;0.0;0.0;0.0;0
1659538641;0.0;0.0;0.0;0
1659538642;0.0;0.0;0.0;0
1659538643;0.0;0.0;0.0;0
1659538644;0.0;0.0;0.0;0
1659538645;0.0;0.0;0.0;0
1659538646;0.0;0.0;0.0;0
1659538647;0.0;0.0;0.0;0
1659538648;0.0;0.0;0.0;0
1659538649;0.0;0.0;0.0;0
1659538650;0.0;0.0;0.0;0
1659538651;0.0;0.0;0.0;0
1659538652;0.0;0.0;0.0;0
1659538653;0.0;0.0;0.0;0
1659538654;0.0;0.0;0.0;0
1659538655;0.0;0.0;0.0;0
1659538656;0.0;0.0;0.0;0
1659538657;0.0;0.0;0.0;0
1659538658;0.0;0.0;0.0;0
1659538659;0.0;0.0;0.0;0
1659538660;0.0;0.0;0.0;0
1659538661;0.0;0.0;0.0;0
1659538662;0.0;0.0;0.0;0
1659538663;0.0;0.0;0.0;0
1659538664;0.0;0.0;0.0;0
1659538665;0.0;0.0;0.0;0
1659538666;0.0;0.0;0.0;0
1659538667;0.0;0.0;0.0;0
1659538668;0.0;0.0;0.0;0
1659538669;0.0;0.0;0.0;0
1659538670;0.0;0.0;0.0;0
1659538671;0.0;0.0;0.0;0
1659538672;0.0;0.0;0.0;0
1659538673;0.0;0.0;0.0;0
1659538674;0.0;0.0;0.0;0
