L-reg-l-noswap;16;io;;;threadripper-3970x-128gb-gentoo-langdale-2022-07-with-reg-cpu-pressure-no-swap;6-build-16-bb-threads
TIME;AVG10;AVG60;AVG300;DIFF
1659590311;0.18;1.67;0.91;81
1659590312;0.18;1.67;0.91;1
1659590313;0.15;1.62;0.9;0
1659590314;0.15;1.62;0.9;6699
1659590315;0.12;1.56;0.9;36396
1659590316;0.12;1.56;0.9;796
1659590317;0.28;1.54;0.9;938
1659590318;0.28;1.54;0.9;378
1659590319;0.41;1.53;0.9;44534
1659590320;0.41;1.53;0.9;39087
1659590321;0.88;1.57;0.91;15016
1659590322;0.88;1.57;0.91;9755
1659590323;1.26;1.62;0.93;79379
1659590324;1.26;1.62;0.93;28114
1659590325;1.4;1.63;0.93;31696
1659590326;1.4;1.63;0.93;56031
1659590327;1.69;1.68;0.95;0
1659590328;1.69;1.68;0.95;948
1659590329;1.38;1.62;0.94;111
1659590330;1.38;1.62;0.94;52
1659590331;1.31;1.6;0.94;38294
1659590332;1.31;1.6;0.94;1
1659590333;1.07;1.55;0.94;0
1659590334;1.07;1.55;0.94;822
1659590335;0.88;1.5;0.93;733
1659590336;0.88;1.5;0.93;2321
1659590337;0.72;1.45;0.92;1100
1659590338;0.72;1.45;0.92;462
1659590339;0.58;1.4;0.92;358
1659590340;0.58;1.4;0.92;1609
1659590341;0.48;1.36;0.91;286
1659590342;0.48;1.36;0.91;25655
1659590343;0.57;1.34;0.91;9
1659590344;0.57;1.34;0.91;4195
1659590345;0.47;1.3;0.9;2009
1659590346;0.47;1.3;0.9;107
1659590347;0.38;1.26;0.9;5118
1659590348;0.38;1.26;0.9;1617
1659590349;0.31;1.21;0.89;845
1659590350;0.31;1.21;0.89;412
1659590351;0.25;1.17;0.89;1794
1659590352;0.25;1.17;0.89;41717
1659590353;0.57;1.2;0.89;1265
1659590354;0.57;1.2;0.89;13802
1659590355;0.65;1.19;0.89;13083
1659590356;0.65;1.19;0.89;17160
1659590357;0.71;1.19;0.89;3544
1659590358;0.71;1.19;0.89;883
1659590359;0.58;1.15;0.89;1877
1659590360;0.58;1.15;0.89;10238
1659590361;1.02;1.21;0.9;66548
1659590362;1.02;1.21;0.9;36154
1659590363;1.19;1.23;0.91;6547
1659590364;1.19;1.23;0.91;10774
1659590365;1.7;1.33;0.93;99331
1659590366;1.7;1.33;0.93;111512
1659590367;3.2;1.61;0.99;91575
1659590368;3.2;1.61;0.99;1474
1659590369;2.8;1.59;1.0;3394
1659590370;2.8;1.59;1.0;18863
1659590371;2.48;1.57;1.0;2528
1659590372;2.48;1.57;1.0;7964
1659590373;2.03;1.52;0.99;725
1659590374;2.03;1.52;0.99;6445
1659590375;1.66;1.47;0.98;2709
1659590376;1.66;1.47;0.98;648
1659590377;1.36;1.42;0.97;2272
1659590378;1.36;1.42;0.97;5302
1659590379;1.11;1.37;0.97;1961
1659590380;1.11;1.37;0.97;3901
1659590381;0.91;1.33;0.96;14806
1659590382;0.91;1.33;0.96;48
1659590383;0.74;1.28;0.95;303
1659590384;0.74;1.28;0.95;76928
1659590385;1.69;1.44;0.99;37738
1659590386;1.69;1.44;0.99;7836
1659590387;1.39;1.39;0.98;1397
1659590388;1.39;1.39;0.98;2394
1659590389;1.31;1.38;0.98;21434
1659590390;1.31;1.38;0.98;197
1659590391;1.08;1.33;0.98;897
1659590392;1.08;1.33;0.98;175
1659590393;0.88;1.29;0.97;1041
1659590394;0.88;1.29;0.97;1690
1659590395;0.72;1.24;0.96;626
1659590396;0.72;1.24;0.96;280
1659590397;0.59;1.2;0.95;156
1659590398;0.59;1.2;0.95;196
1659590399;0.48;1.16;0.95;112
1659590400;0.48;1.16;0.95;4867
1659590401;0.39;1.13;0.94;344
1659590402;0.39;1.13;0.94;909
1659590403;0.32;1.09;0.93;163
1659590404;0.32;1.09;0.93;2131
1659590405;0.26;1.05;0.93;4622
1659590406;0.26;1.05;0.93;1390
1659590407;0.21;1.02;0.92;179
1659590408;0.21;1.02;0.92;3
1659590409;0.17;0.98;0.91;90
