L-reg-l-noswap;8;cpu;;;threadripper-3970x-128gb-gentoo-langdale-2022-07-with-reg-cpu-pressure-no-swap;5-build-8-bb-threads
TIME;AVG10;AVG60;AVG300;DIFF
1659581248;0.05;0.21;4.96;3946
1659581249;0.04;0.2;4.93;2371
1659581250;0.04;0.2;4.93;2073
1659581251;0.03;0.2;4.89;9123
1659581252;0.03;0.2;4.89;3373
1659581253;0.02;0.19;4.86;3904
1659581254;0.02;0.19;4.86;4097
1659581255;0.02;0.18;4.82;3719
1659581256;0.02;0.18;4.82;6737
1659581257;0.01;0.18;4.79;4434
1659581258;0.01;0.18;4.79;4656
1659581259;0.01;0.17;4.76;4128
1659581260;0.01;0.17;4.76;11011
1659581261;0.01;0.17;4.73;6069
1659581262;0.01;0.17;4.73;5827
1659581263;0.01;0.16;4.69;18629
1659581264;0.01;0.16;4.69;16436
1659581265;0.18;0.19;4.67;16800
1659581266;0.18;0.19;4.67;15421
1659581267;0.33;0.21;4.64;22083
1659581268;0.33;0.21;4.64;10612
1659581269;0.45;0.24;4.62;4292
1659581270;0.45;0.24;4.62;2269
1659581271;0.37;0.23;4.58;2522
1659581272;0.37;0.23;4.58;4141
1659581273;0.3;0.22;4.55;4256
1659581274;0.3;0.22;4.55;3454
1659581275;0.25;0.22;4.52;5043
1659581276;0.25;0.22;4.52;2539
1659581277;0.2;0.21;4.49;3307
1659581278;0.2;0.21;4.49;5610
1659581279;0.34;0.23;4.47;40530
1659581280;0.34;0.23;4.47;3301
1659581281;0.46;0.26;4.44;3129
1659581282;0.46;0.26;4.44;4793
1659581283;0.38;0.25;4.41;6075
1659581284;0.38;0.25;4.41;2723
1659581285;0.31;0.24;4.38;2493
1659581286;0.31;0.24;4.38;3518
1659581287;0.25;0.23;4.35;3765
1659581288;0.25;0.23;4.35;3077
1659581289;0.2;0.23;4.32;8275
1659581290;0.2;0.23;4.32;5817
1659581291;0.17;0.22;4.29;2338
1659581292;0.17;0.22;4.29;3325
1659581293;0.14;0.21;4.26;6895
1659581294;0.14;0.21;4.26;3170
1659581295;0.11;0.2;4.23;3710
1659581296;0.11;0.2;4.23;3030
1659581297;0.09;0.2;4.2;3552
1659581298;0.09;0.2;4.2;2174
1659581299;0.07;0.19;4.17;4946
1659581300;0.07;0.19;4.17;2649
1659581301;0.06;0.18;4.15;5499
1659581302;0.06;0.18;4.15;4819
1659581303;0.05;0.18;4.12;5967
1659581304;0.05;0.18;4.12;3198
1659581305;0.04;0.17;4.09;4285
1659581306;0.04;0.17;4.09;4114
1659581307;0.03;0.16;4.06;12078
1659581308;0.03;0.16;4.06;3702
1659581309;0.02;0.16;4.03;3607
1659581310;0.02;0.16;4.03;4358
1659581311;0.02;0.15;4.0;2559
1659581312;0.02;0.15;4.0;2802
1659581313;0.01;0.15;3.98;2700
1659581314;0.01;0.15;3.98;5349
1659581315;0.01;0.14;3.95;4962
1659581316;0.01;0.14;3.95;2185
1659581317;0.01;0.14;3.92;3729
1659581318;0.01;0.14;3.92;4944
1659581319;0.0;0.13;3.9;2870
1659581320;0.0;0.13;3.9;2741
1659581321;0.0;0.13;3.87;3286
1659581322;0.0;0.13;3.87;5714
1659581323;0.0;0.12;3.84;9659
1659581324;0.0;0.12;3.84;12981
1659581325;0.18;0.15;3.82;12737
1659581326;0.18;0.15;3.82;10044
1659581327;0.15;0.15;3.8;4050
1659581328;0.15;0.15;3.8;3960
1659581329;0.12;0.14;3.77;2572
1659581330;0.12;0.14;3.77;1454
1659581331;0.1;0.14;3.74;1266
1659581332;0.1;0.14;3.74;864
1659581333;0.08;0.13;3.72;1224
1659581334;0.08;0.13;3.72;2631
1659581335;0.06;0.13;3.69;2009
1659581336;0.06;0.13;3.69;3784
1659581337;0.05;0.12;3.67;2694
1659581338;0.05;0.12;3.67;3670
1659581339;0.04;0.12;3.64;9464
1659581340;0.04;0.12;3.64;59078
1659581341;0.58;0.21;3.64;3928
1659581342;0.58;0.21;3.64;3055
1659581343;0.47;0.2;3.61;4308
1659581344;0.47;0.2;3.61;4280
1659581345;0.38;0.2;3.59;3355
1659581346;0.38;0.2;3.59;1671
1659581347;0.86;0.29;3.58;82003
1659581348;0.86;0.29;3.58;51946
1659581349;1.24;0.38;3.58;22915
1659581350;1.24;0.38;3.58;9461
1659581351;1.2;0.4;3.56;9518
1659581352;1.2;0.4;3.56;2822
1659581353;1.16;0.42;3.54;34051
1659581354;1.16;0.42;3.54;3444
1659581355;0.95;0.4;3.52;3143
1659581356;0.95;0.4;3.52;3815
1659581357;0.78;0.39;3.49;2741
1659581358;0.78;0.39;3.49;2395
1659581359;0.64;0.38;3.47;1848
1659581360;0.64;0.38;3.47;2342
1659581361;0.52;0.36;3.45;1982
1659581362;0.52;0.36;3.45;39069
1659581363;0.61;0.39;3.43;1300
1659581364;0.61;0.39;3.43;3428
1659581365;0.49;0.37;3.4;1698
1659581366;0.49;0.37;3.4;3446
1659581367;1.85;0.62;3.44;160300
1659581368;1.85;0.62;3.44;22131
1659581369;1.7;0.63;3.42;3208
1659581370;1.7;0.63;3.42;3342
1659581371;1.39;0.61;3.4;2545
1659581372;1.39;0.61;3.4;2081
1659581373;1.14;0.59;3.37;2101
1659581374;1.14;0.59;3.37;1110
1659581375;0.93;0.57;3.35;1406
1659581376;0.93;0.57;3.35;1800
1659581377;0.76;0.55;3.33;1999
1659581378;0.76;0.55;3.33;2211
1659581379;0.62;0.54;3.3;2253
1659581380;0.62;0.54;3.3;2273
1659581381;0.51;0.52;3.28;1865
1659581382;0.51;0.52;3.28;2041
1659581383;0.41;0.5;3.26;2486
1659581384;0.41;0.5;3.26;48150
1659581385;0.7;0.55;3.25;3551
1659581386;0.7;0.55;3.25;2688
1659581387;1.12;0.63;3.25;62346
1659581388;1.12;0.63;3.25;7219
1659581389;0.91;0.61;3.22;2463
1659581390;0.91;0.61;3.22;3342
1659581391;0.75;0.59;3.2;3554
1659581392;0.75;0.59;3.2;3549
1659581393;0.61;0.57;3.18;2800
1659581394;0.61;0.57;3.18;7478
1659581395;0.5;0.55;3.16;2484
1659581396;0.5;0.55;3.16;2318
1659581397;0.41;0.53;3.14;3640
1659581398;0.41;0.53;3.14;3359
1659581399;0.33;0.51;3.11;3057
1659581400;0.33;0.51;3.11;2020
1659581401;0.27;0.5;3.09;3700
1659581402;0.27;0.5;3.09;1821
1659581403;0.22;0.48;3.07;2588
1659581404;0.22;0.48;3.07;3239
1659581405;7.79;1.84;3.34;760788
1659581406;7.79;1.84;3.34;2240
1659581407;6.38;1.78;3.31;2414
1659581408;6.38;1.78;3.31;3579
1659581409;5.22;1.72;3.29;2508
1659581410;5.22;1.72;3.29;3085
1659581411;4.27;1.66;3.27;2315
1659581412;4.27;1.66;3.27;36655
1659581413;4.59;1.8;3.29;90185
1659581414;4.59;1.8;3.29;2873
1659581415;3.75;1.74;3.26;4452
1659581416;3.75;1.74;3.26;2635
1659581417;3.07;1.69;3.24;2325
1659581418;3.07;1.69;3.24;1997
1659581419;2.51;1.63;3.22;4041
1659581420;2.51;1.63;3.22;2608
1659581421;2.06;1.58;3.2;2691
1659581422;2.06;1.58;3.2;4569
1659581423;1.68;1.53;3.18;6223
1659581424;1.68;1.53;3.18;4625
1659581425;1.38;1.47;3.15;3056
1659581426;1.38;1.47;3.15;4736
1659581427;1.13;1.43;3.13;5609
1659581428;1.13;1.43;3.13;4040
1659581429;0.92;1.38;3.11;4139
1659581430;0.92;1.38;3.11;3216
1659581431;0.75;1.33;3.09;1457
1659581432;0.75;1.33;3.09;1825
1659581433;0.62;1.29;3.07;1511
1659581434;0.62;1.29;3.07;2788
1659581435;0.5;1.25;3.05;2676
1659581436;0.5;1.25;3.05;2375
1659581437;0.59;1.24;3.03;36049
1659581438;0.59;1.24;3.03;2114
1659581439;0.48;1.2;3.01;2513
1659581441;0.4;1.16;2.99;3077
1659581442;0.4;1.16;2.99;117376
1659581443;1.77;1.38;3.02;48279
1659581444;1.77;1.38;3.02;6614
1659581445;1.45;1.34;3.0;2612
1659581446;1.45;1.34;3.0;3718
1659581447;1.19;1.29;2.98;3913
1659581448;1.19;1.29;2.98;26254
1659581449;1.15;1.28;2.97;3043
1659581450;1.15;1.28;2.97;3585
1659581451;0.94;1.24;2.95;3483
1659581452;0.94;1.24;2.95;3689
1659581453;0.95;1.23;2.93;33996
1659581454;0.95;1.23;2.93;4261
1659581455;0.78;1.19;2.91;2833
1659581456;0.78;1.19;2.91;29031
1659581457;1.18;1.25;2.91;49553
1659581458;1.18;1.25;2.91;466973
1659581459;8.39;2.55;3.18;414547
1659581460;8.39;2.55;3.18;132717
1659581461;9.23;2.89;3.24;90198
1659581462;9.23;2.89;3.24;245227
1659581463;11.9;3.58;3.38;239046
1659581464;11.9;3.58;3.38;146507
1659581465;11.38;3.76;3.42;4873
1659581466;11.38;3.76;3.42;3530
1659581467;9.31;3.64;3.4;3616
1659581468;9.31;3.64;3.4;5667
1659581469;7.62;3.52;3.38;2509
1659581470;7.62;3.52;3.38;65295
1659581471;6.97;3.53;3.38;27392
1659581472;6.97;3.53;3.38;2661
1659581473;5.7;3.42;3.36;2039
1659581474;5.7;3.42;3.36;36891
1659581475;4.85;3.34;3.34;4106
1659581476;4.85;3.34;3.34;2318
1659581477;3.97;3.23;3.32;3479
1659581478;3.97;3.23;3.32;2348
1659581479;3.25;3.12;3.29;2506
1659581480;3.25;3.12;3.29;2477
1659581481;2.84;3.05;3.28;29106
1659581482;2.84;3.05;3.28;76422
1659581483;3.41;3.15;3.3;188565
1659581484;3.41;3.15;3.3;471461
1659581485;10.4;4.42;3.56;326063
1659581486;10.4;4.42;3.56;114361
1659581487;10.15;4.57;3.6;2029
1659581488;10.15;4.57;3.6;86789
1659581489;9.03;4.55;3.6;3327
1659581490;9.03;4.55;3.6;2699
1659581491;7.58;4.43;3.58;73316
1659581492;7.58;4.43;3.58;4135
1659581493;6.56;4.35;3.57;2821
1659581494;6.56;4.35;3.57;455952
1659581495;9.54;4.96;3.71;2837
1659581496;9.54;4.96;3.71;2847
1659581497;7.81;4.8;3.68;2763
1659581498;7.81;4.8;3.68;3666
1659581499;6.4;4.64;3.66;2039
1659581500;6.4;4.64;3.66;3220
1659581501;5.24;4.49;3.63;2401
1659581502;5.24;4.49;3.63;1947
1659581503;4.29;4.34;3.61;2385
1659581504;4.29;4.34;3.61;3164
1659581505;3.51;4.2;3.58;2482
1659581506;3.51;4.2;3.58;2293
1659581507;2.87;4.06;3.56;1871
1659581508;2.87;4.06;3.56;7208
1659581509;2.35;3.93;3.53;1903
1659581510;2.35;3.93;3.53;3312
1659581511;1.92;3.8;3.51;2797
1659581512;1.92;3.8;3.51;2758
1659581513;1.57;3.68;3.48;2732
1659581514;1.57;3.68;3.48;5376
1659581515;1.29;3.56;3.46;2191
1659581516;1.29;3.56;3.46;5074
1659581517;1.23;3.47;3.44;31269
1659581518;1.23;3.47;3.44;7050
1659581519;1.01;3.36;3.42;2139
1659581520;1.01;3.36;3.42;3900
1659581521;1.91;3.44;3.44;136779
1659581522;1.91;3.44;3.44;242233
1659581523;4.1;3.79;3.51;5414
1659581524;4.1;3.79;3.51;3369
1659581525;3.36;3.67;3.48;2871
1659581526;3.36;3.67;3.48;4631
1659581527;2.75;3.55;3.46;31095
1659581528;2.75;3.55;3.46;80598
1659581529;3.7;3.69;3.49;77594
1659581530;3.7;3.69;3.49;79999
1659581531;4.3;3.8;3.52;76257
1659581532;4.3;3.8;3.52;70740
1659581533;4.6;3.87;3.53;61432
1659581534;4.6;3.87;3.53;38395
1659581535;4.49;3.88;3.54;36139
1659581536;4.49;3.88;3.54;12569
1659581537;4.4;3.88;3.54;92613
1659581538;4.4;3.88;3.54;59072
1659581539;4.51;3.92;3.55;23377
1659581540;4.51;3.92;3.55;5768
1659581541;4.42;3.92;3.55;89457
1659581542;4.42;3.92;3.55;2591
1659581543;3.62;3.79;3.53;1801
1659581544;3.62;3.79;3.53;3390
1659581545;2.96;3.67;3.5;3788
1659581546;2.96;3.67;3.5;112247
1659581547;4.05;3.84;3.54;81333
1659581548;4.05;3.84;3.54;71222
1659581549;4.59;3.94;3.57;67962
1659581550;4.59;3.94;3.57;73391
1659581551;5.02;4.04;3.59;76605
1659581552;5.02;4.04;3.59;67507
1659581553;5.2;4.11;3.61;67321
1659581554;5.2;4.11;3.61;76457
1659581555;5.52;4.2;3.63;68377
1659581556;5.52;4.2;3.63;68059
1659581557;5.61;4.26;3.65;68541
1659581558;5.61;4.26;3.65;67844
1659581559;5.68;4.32;3.66;68336
1659581560;5.68;4.32;3.66;69472
1659581561;5.74;4.37;3.68;69438
1659581562;5.74;4.37;3.68;69376
1659581563;5.97;4.46;3.7;70391
1659581564;5.97;4.46;3.7;29236
1659581565;5.25;4.38;3.69;3259
1659581566;5.25;4.38;3.69;6951
1659581567;4.48;4.27;3.67;31188
1659581568;4.48;4.27;3.67;3094
1659581569;3.66;4.13;3.65;2246
1659581570;3.66;4.13;3.65;3320
1659581571;3.0;3.99;3.62;2614
1659581572;3.0;3.99;3.62;2826
1659581573;2.45;3.86;3.6;2831
1659581574;2.45;3.86;3.6;3977
1659581575;2.01;3.74;3.57;2221
1659581576;2.01;3.74;3.57;3507
1659581577;1.64;3.61;3.55;4037
1659581578;1.64;3.61;3.55;2628
1659581579;1.34;3.49;3.52;2280
1659581580;1.34;3.49;3.52;2168
1659581581;1.1;3.38;3.5;3701
1659581582;1.1;3.38;3.5;2327
1659581583;0.9;3.27;3.47;2510
1659581584;0.9;3.27;3.47;2520
1659581585;0.74;3.16;3.45;4386
1659581586;0.74;3.16;3.45;2288
1659581587;0.6;3.06;3.42;1879
1659581588;0.6;3.06;3.42;2273
