L-reg-l;8;mem;;;threadripper-3970x-128gb-gentoo-langdale-2022-07-with-reg-cpu-pressure;5-build-8-bb-threads
TIME;AVG10;AVG60;AVG300;DIFF
1659561346;0.0;0.0;0.0;0
1659561347;0.0;0.0;0.0;0
1659561348;0.0;0.0;0.0;0
1659561349;0.0;0.0;0.0;0
1659561350;0.0;0.0;0.0;0
1659561351;0.0;0.0;0.0;0
1659561352;0.0;0.0;0.0;0
1659561353;0.0;0.0;0.0;0
1659561354;0.0;0.0;0.0;0
1659561355;0.0;0.0;0.0;0
1659561356;0.0;0.0;0.0;0
1659561357;0.0;0.0;0.0;0
1659561358;0.0;0.0;0.0;0
1659561359;0.0;0.0;0.0;0
1659561360;0.0;0.0;0.0;0
1659561361;0.0;0.0;0.0;0
1659561362;0.0;0.0;0.0;0
1659561363;0.0;0.0;0.0;0
1659561364;0.0;0.0;0.0;0
1659561365;0.0;0.0;0.0;0
1659561366;0.0;0.0;0.0;0
1659561367;0.0;0.0;0.0;0
1659561368;0.0;0.0;0.0;0
1659561369;0.0;0.0;0.0;0
1659561370;0.0;0.0;0.0;0
1659561371;0.0;0.0;0.0;0
1659561372;0.0;0.0;0.0;0
1659561373;0.0;0.0;0.0;0
1659561374;0.0;0.0;0.0;0
1659561375;0.0;0.0;0.0;0
1659561376;0.0;0.0;0.0;0
1659561377;0.0;0.0;0.0;0
1659561378;0.0;0.0;0.0;0
1659561379;0.0;0.0;0.0;0
1659561380;0.0;0.0;0.0;0
1659561381;0.0;0.0;0.0;0
1659561382;0.0;0.0;0.0;0
1659561383;0.0;0.0;0.0;0
1659561384;0.0;0.0;0.0;0
1659561385;0.0;0.0;0.0;0
1659561386;0.0;0.0;0.0;0
1659561387;0.0;0.0;0.0;0
1659561388;0.0;0.0;0.0;0
1659561389;0.0;0.0;0.0;0
1659561390;0.0;0.0;0.0;0
1659561391;0.0;0.0;0.0;0
1659561392;0.0;0.0;0.0;0
1659561393;0.0;0.0;0.0;0
1659561394;0.0;0.0;0.0;0
1659561395;0.0;0.0;0.0;0
1659561396;0.0;0.0;0.0;0
1659561397;0.0;0.0;0.0;0
1659561398;0.0;0.0;0.0;0
1659561399;0.0;0.0;0.0;0
1659561400;0.0;0.0;0.0;0
1659561401;0.0;0.0;0.0;0
1659561402;0.0;0.0;0.0;0
1659561403;0.0;0.0;0.0;0
1659561404;0.0;0.0;0.0;0
1659561405;0.0;0.0;0.0;0
1659561406;0.0;0.0;0.0;0
1659561407;0.0;0.0;0.0;0
1659561408;0.0;0.0;0.0;0
1659561409;0.0;0.0;0.0;0
1659561410;0.0;0.0;0.0;0
1659561411;0.0;0.0;0.0;0
1659561412;0.0;0.0;0.0;0
1659561413;0.0;0.0;0.0;0
1659561414;0.0;0.0;0.0;0
1659561415;0.0;0.0;0.0;0
1659561416;0.0;0.0;0.0;0
1659561417;0.0;0.0;0.0;0
1659561418;0.0;0.0;0.0;0
1659561419;0.0;0.0;0.0;0
1659561420;0.0;0.0;0.0;0
1659561421;0.0;0.0;0.0;0
1659561422;0.0;0.0;0.0;0
1659561423;0.0;0.0;0.0;0
1659561424;0.0;0.0;0.0;0
1659561425;0.0;0.0;0.0;0
1659561426;0.0;0.0;0.0;0
1659561427;0.0;0.0;0.0;0
1659561428;0.0;0.0;0.0;0
1659561429;0.0;0.0;0.0;0
1659561430;0.0;0.0;0.0;0
1659561431;0.0;0.0;0.0;0
1659561432;0.0;0.0;0.0;0
1659561433;0.0;0.0;0.0;0
1659561434;0.0;0.0;0.0;0
1659561435;0.0;0.0;0.0;0
1659561436;0.0;0.0;0.0;0
1659561437;0.0;0.0;0.0;0
1659561438;0.0;0.0;0.0;0
1659561439;0.0;0.0;0.0;0
1659561440;0.0;0.0;0.0;0
1659561441;0.0;0.0;0.0;0
1659561442;0.0;0.0;0.0;0
1659561443;0.0;0.0;0.0;0
1659561444;0.0;0.0;0.0;0
1659561445;0.0;0.0;0.0;0
1659561446;0.0;0.0;0.0;0
1659561447;0.0;0.0;0.0;0
1659561448;0.0;0.0;0.0;0
1659561449;0.0;0.0;0.0;0
1659561450;0.0;0.0;0.0;0
1659561451;0.0;0.0;0.0;0
1659561452;0.0;0.0;0.0;0
1659561453;0.0;0.0;0.0;0
1659561454;0.0;0.0;0.0;0
1659561455;0.0;0.0;0.0;0
1659561456;0.0;0.0;0.0;0
1659561457;0.0;0.0;0.0;0
1659561458;0.0;0.0;0.0;0
1659561459;0.0;0.0;0.0;0
1659561460;0.0;0.0;0.0;0
1659561461;0.0;0.0;0.0;0
1659561462;0.0;0.0;0.0;0
1659561463;0.0;0.0;0.0;0
1659561464;0.0;0.0;0.0;0
1659561465;0.0;0.0;0.0;0
1659561466;0.0;0.0;0.0;0
1659561467;0.0;0.0;0.0;0
1659561468;0.0;0.0;0.0;0
1659561469;0.0;0.0;0.0;0
1659561470;0.0;0.0;0.0;0
1659561471;0.0;0.0;0.0;0
1659561472;0.0;0.0;0.0;0
1659561473;0.0;0.0;0.0;0
1659561474;0.0;0.0;0.0;0
1659561475;0.0;0.0;0.0;0
1659561476;0.0;0.0;0.0;0
1659561477;0.0;0.0;0.0;0
1659561478;0.0;0.0;0.0;0
1659561479;0.0;0.0;0.0;0
1659561480;0.0;0.0;0.0;0
1659561481;0.0;0.0;0.0;0
1659561482;0.0;0.0;0.0;0
1659561483;0.0;0.0;0.0;0
1659561484;0.0;0.0;0.0;0
1659561485;0.0;0.0;0.0;0
1659561486;0.0;0.0;0.0;0
1659561487;0.0;0.0;0.0;0
1659561488;0.0;0.0;0.0;0
1659561489;0.0;0.0;0.0;0
1659561490;0.0;0.0;0.0;0
1659561491;0.0;0.0;0.0;0
1659561492;0.0;0.0;0.0;0
1659561493;0.0;0.0;0.0;0
1659561494;0.0;0.0;0.0;0
1659561495;0.0;0.0;0.0;0
1659561496;0.0;0.0;0.0;0
1659561497;0.0;0.0;0.0;0
1659561498;0.0;0.0;0.0;0
1659561499;0.0;0.0;0.0;0
1659561500;0.0;0.0;0.0;0
1659561501;0.0;0.0;0.0;0
1659561502;0.0;0.0;0.0;0
1659561503;0.0;0.0;0.0;0
1659561504;0.0;0.0;0.0;0
1659561505;0.0;0.0;0.0;0
1659561506;0.0;0.0;0.0;0
1659561507;0.0;0.0;0.0;0
1659561508;0.0;0.0;0.0;0
1659561509;0.0;0.0;0.0;0
1659561510;0.0;0.0;0.0;0
1659561511;0.0;0.0;0.0;0
1659561512;0.0;0.0;0.0;0
1659561513;0.0;0.0;0.0;0
1659561514;0.0;0.0;0.0;0
1659561515;0.0;0.0;0.0;0
1659561516;0.0;0.0;0.0;0
1659561517;0.0;0.0;0.0;0
1659561518;0.0;0.0;0.0;0
1659561519;0.0;0.0;0.0;0
1659561520;0.0;0.0;0.0;0
1659561521;0.0;0.0;0.0;0
1659561522;0.0;0.0;0.0;0
1659561523;0.0;0.0;0.0;0
1659561524;0.0;0.0;0.0;0
1659561525;0.0;0.0;0.0;0
1659561526;0.0;0.0;0.0;0
1659561527;0.0;0.0;0.0;0
1659561528;0.0;0.0;0.0;0
1659561529;0.0;0.0;0.0;0
1659561530;0.0;0.0;0.0;0
1659561531;0.0;0.0;0.0;0
1659561532;0.0;0.0;0.0;0
1659561533;0.0;0.0;0.0;0
1659561534;0.0;0.0;0.0;0
1659561535;0.0;0.0;0.0;0
1659561536;0.0;0.0;0.0;0
1659561537;0.0;0.0;0.0;0
1659561538;0.0;0.0;0.0;0
1659561539;0.0;0.0;0.0;0
1659561540;0.0;0.0;0.0;0
1659561541;0.0;0.0;0.0;0
1659561542;0.0;0.0;0.0;0
1659561543;0.0;0.0;0.0;0
1659561545;0.0;0.0;0.0;0
1659561546;0.0;0.0;0.0;0
1659561547;0.0;0.0;0.0;0
1659561548;0.0;0.0;0.0;0
1659561549;0.0;0.0;0.0;0
1659561550;0.0;0.0;0.0;0
1659561551;0.0;0.0;0.0;0
1659561552;0.0;0.0;0.0;0
1659561553;0.0;0.0;0.0;0
1659561554;0.0;0.0;0.0;0
1659561555;0.0;0.0;0.0;0
1659561556;0.0;0.0;0.0;0
1659561557;0.0;0.0;0.0;0
1659561558;0.0;0.0;0.0;0
1659561559;0.0;0.0;0.0;0
1659561560;0.0;0.0;0.0;0
1659561561;0.0;0.0;0.0;0
1659561562;0.0;0.0;0.0;0
1659561563;0.0;0.0;0.0;0
1659561564;0.0;0.0;0.0;0
1659561565;0.0;0.0;0.0;0
1659561566;0.0;0.0;0.0;0
1659561567;0.0;0.0;0.0;0
1659561568;0.0;0.0;0.0;0
1659561569;0.0;0.0;0.0;0
1659561570;0.0;0.0;0.0;0
1659561571;0.0;0.0;0.0;0
1659561572;0.0;0.0;0.0;0
1659561573;0.0;0.0;0.0;0
1659561574;0.0;0.0;0.0;0
1659561575;0.0;0.0;0.0;0
1659561576;0.0;0.0;0.0;0
1659561577;0.0;0.0;0.0;0
1659561578;0.0;0.0;0.0;0
1659561579;0.0;0.0;0.0;0
1659561580;0.0;0.0;0.0;0
1659561581;0.0;0.0;0.0;0
