builder;step;task;time
threadripper-3970x-64gb;5-build-8-bb;firefox.do_compile;1135.70
threadripper-3970x-64gb;6-build-16-bb;firefox.do_compile;1346.85
threadripper-3970x-64gb;7-build-2-bb;firefox.do_compile;1008.38
dual-Xeon-E5-2670-8-channels;4-build-all;gcc-runtime.do_configure;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;gcc-runtime.do_configure;296.96
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;gcc-runtime.do_configure;313.77
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;gcc-runtime.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;gcc-runtime.do_configure;305.95
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;gcc-runtime.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;gcc-runtime.do_configure;296.88
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;gcc-runtime.do_configure;300.03
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;gcc-runtime.do_configure;334.03
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;gcc-runtime.do_configure;347.48
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;gcc-runtime.do_configure;317.12
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;gcc-runtime.do_configure;---
ryzen-5-1600AF;4-build-all;gcc-runtime.do_configure;---
ryzen-5-1600AF;6-build-16-bb;gcc-runtime.do_configure;---
ryzen-5-1600AF;7-build-2-bb;gcc-runtime.do_configure;---
threadripper-3970x-64gb;4-build-all;gcc-runtime.do_configure;---
threadripper-3970x-64gb;5-build-8-bb;gcc-runtime.do_configure;---
threadripper-3970x-64gb;6-build-16-bb;gcc-runtime.do_configure;---
threadripper-3970x-64gb;7-build-2-bb;gcc-runtime.do_configure;---
dual-Xeon-E5-2670-8-channels;4-build-all;gettext-native.do_configure;589.97
dual-Xeon-E5-2670-8-channels;5-build-8-bb;gettext-native.do_configure;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;gettext-native.do_configure;532.45
dual-Xeon-E5-2670-8-channels;7-build-2-bb;gettext-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;gettext-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;gettext-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;gettext-native.do_configure;243.15
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;gettext-native.do_configure;138.87
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;gettext-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;gettext-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;gettext-native.do_configure;239.30
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;gettext-native.do_configure;148.30
dual-Xeon-E5-2698-v4-4-channels;4-build-all;gettext-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;gettext-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;gettext-native.do_configure;244.87
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;gettext-native.do_configure;142.45
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;gettext-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;gettext-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;gettext-native.do_configure;271.37
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;gettext-native.do_configure;120.65
dual-Xeon-E5-2699-v3-8-channels;4-build-all;gettext-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;gettext-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;gettext-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;gettext-native.do_configure;119.34
ryzen-5-1600AF;4-build-all;gettext-native.do_configure;---
ryzen-5-1600AF;6-build-16-bb;gettext-native.do_configure;---
ryzen-5-1600AF;7-build-2-bb;gettext-native.do_configure;---
threadripper-3970x-64gb;4-build-all;gettext-native.do_configure;---
threadripper-3970x-64gb;5-build-8-bb;gettext-native.do_configure;---
threadripper-3970x-64gb;6-build-16-bb;gettext-native.do_configure;---
threadripper-3970x-64gb;7-build-2-bb;gettext-native.do_configure;---
dual-Xeon-E5-2670-8-channels;4-build-all;glibc-locale.do_package;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;glibc-locale.do_package;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;glibc-locale.do_package;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;glibc-locale.do_package;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;glibc-locale.do_package;364.41
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;glibc-locale.do_package;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;glibc-locale.do_package;379.22
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;glibc-locale.do_package;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;glibc-locale.do_package;375.89
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;glibc-locale.do_package;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;glibc-locale.do_package;382.53
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;glibc-locale.do_package;115.83
dual-Xeon-E5-2698-v4-4-channels;4-build-all;glibc-locale.do_package;354.87
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;glibc-locale.do_package;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;glibc-locale.do_package;354.30
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;glibc-locale.do_package;115.66
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;glibc-locale.do_package;400.40
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;glibc-locale.do_package;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;glibc-locale.do_package;428.95
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;glibc-locale.do_package;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;glibc-locale.do_package;427.14
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;glibc-locale.do_package;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;glibc-locale.do_package;420.33
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;glibc-locale.do_package;115.54
ryzen-5-1600AF;4-build-all;glibc-locale.do_package;843.48
ryzen-5-1600AF;6-build-16-bb;glibc-locale.do_package;827.89
ryzen-5-1600AF;7-build-2-bb;glibc-locale.do_package;---
threadripper-3970x-64gb;4-build-all;glibc-locale.do_package;301.78
threadripper-3970x-64gb;5-build-8-bb;glibc-locale.do_package;171.09
threadripper-3970x-64gb;6-build-16-bb;glibc-locale.do_package;308.95
threadripper-3970x-64gb;7-build-2-bb;glibc-locale.do_package;120.05
dual-Xeon-E5-2670-8-channels;4-build-all;gn-native.do_unpack;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;gn-native.do_unpack;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;gn-native.do_unpack;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;gn-native.do_unpack;127.39
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;gn-native.do_unpack;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;gn-native.do_unpack;114.98
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;gn-native.do_unpack;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;gn-native.do_unpack;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;gn-native.do_unpack;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;gn-native.do_unpack;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;gn-native.do_unpack;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;gn-native.do_unpack;391.96
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;gn-native.do_unpack;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;gn-native.do_unpack;164.57
ryzen-5-1600AF;4-build-all;gn-native.do_unpack;---
ryzen-5-1600AF;6-build-16-bb;gn-native.do_unpack;---
ryzen-5-1600AF;7-build-2-bb;gn-native.do_unpack;---
threadripper-3970x-64gb;4-build-all;gn-native.do_unpack;---
threadripper-3970x-64gb;5-build-8-bb;gn-native.do_unpack;---
threadripper-3970x-64gb;6-build-16-bb;gn-native.do_unpack;---
threadripper-3970x-64gb;7-build-2-bb;gn-native.do_unpack;---
dual-Xeon-E5-2670-8-channels;4-build-all;gnome-themes-standard.do_install;836.39
dual-Xeon-E5-2670-8-channels;5-build-8-bb;gnome-themes-standard.do_install;993.97
dual-Xeon-E5-2670-8-channels;6-build-16-bb;gnome-themes-standard.do_install;919.76
dual-Xeon-E5-2670-8-channels;7-build-2-bb;gnome-themes-standard.do_install;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;gnome-themes-standard.do_install;778.30
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;gnome-themes-standard.do_install;833.78
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;gnome-themes-standard.do_install;820.07
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;gnome-themes-standard.do_install;160.00
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;gnome-themes-standard.do_install;826.96
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;gnome-themes-standard.do_install;610.81
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;gnome-themes-standard.do_install;771.59
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;gnome-themes-standard.do_install;149.64
dual-Xeon-E5-2698-v4-4-channels;4-build-all;gnome-themes-standard.do_install;816.59
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;gnome-themes-standard.do_install;655.45
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;gnome-themes-standard.do_install;769.89
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;gnome-themes-standard.do_install;145.77
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;gnome-themes-standard.do_install;905.90
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;gnome-themes-standard.do_install;459.35
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;gnome-themes-standard.do_install;867.31
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;gnome-themes-standard.do_install;163.48
dual-Xeon-E5-2699-v3-8-channels;4-build-all;gnome-themes-standard.do_install;876.95
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;gnome-themes-standard.do_install;933.77
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;gnome-themes-standard.do_install;923.57
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;gnome-themes-standard.do_install;140.70
ryzen-5-1600AF;4-build-all;gnome-themes-standard.do_install;1143.48
ryzen-5-1600AF;6-build-16-bb;gnome-themes-standard.do_install;907.49
ryzen-5-1600AF;7-build-2-bb;gnome-themes-standard.do_install;232.40
threadripper-3970x-64gb;4-build-all;gnome-themes-standard.do_install;---
threadripper-3970x-64gb;5-build-8-bb;gnome-themes-standard.do_install;---
threadripper-3970x-64gb;6-build-16-bb;gnome-themes-standard.do_install;---
threadripper-3970x-64gb;7-build-2-bb;gnome-themes-standard.do_install;---
dual-Xeon-E5-2670-8-channels;4-build-all;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;gstreamer1.0-plugins-good.do_configure;124.84
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;gstreamer1.0-plugins-good.do_configure;136.80
dual-Xeon-E5-2699-v3-8-channels;4-build-all;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;gstreamer1.0-plugins-good.do_configure;253.94
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;gstreamer1.0-plugins-good.do_configure;---
ryzen-5-1600AF;4-build-all;gstreamer1.0-plugins-good.do_configure;---
ryzen-5-1600AF;6-build-16-bb;gstreamer1.0-plugins-good.do_configure;---
ryzen-5-1600AF;7-build-2-bb;gstreamer1.0-plugins-good.do_configure;---
threadripper-3970x-64gb;4-build-all;gstreamer1.0-plugins-good.do_configure;---
threadripper-3970x-64gb;5-build-8-bb;gstreamer1.0-plugins-good.do_configure;---
threadripper-3970x-64gb;6-build-16-bb;gstreamer1.0-plugins-good.do_configure;---
threadripper-3970x-64gb;7-build-2-bb;gstreamer1.0-plugins-good.do_configure;---
dual-Xeon-E5-2670-8-channels;4-build-all;icu.do_compile;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;icu.do_compile;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;icu.do_compile;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;icu.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;icu.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;icu.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;icu.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;icu.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;icu.do_compile;124.98
dual-Xeon-E5-2699-v3-8-channels;4-build-all;icu.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;icu.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;icu.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;icu.do_compile;---
ryzen-5-1600AF;4-build-all;icu.do_compile;---
ryzen-5-1600AF;6-build-16-bb;icu.do_compile;---
ryzen-5-1600AF;7-build-2-bb;icu.do_compile;208.74
threadripper-3970x-64gb;4-build-all;icu.do_compile;---
threadripper-3970x-64gb;5-build-8-bb;icu.do_compile;---
threadripper-3970x-64gb;6-build-16-bb;icu.do_compile;---
threadripper-3970x-64gb;7-build-2-bb;icu.do_compile;---
dual-Xeon-E5-2670-8-channels;4-build-all;libidn.do_configure;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;libidn.do_configure;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;libidn.do_configure;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;libidn.do_configure;273.77
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;libidn.do_configure;332.26
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;libidn.do_configure;354.47
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;libidn.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;libidn.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;libidn.do_configure;366.63
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;libidn.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;libidn.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;libidn.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;libidn.do_configure;342.61
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;libidn.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;libidn.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;libidn.do_configure;---
ryzen-5-1600AF;4-build-all;libidn.do_configure;---
ryzen-5-1600AF;6-build-16-bb;libidn.do_configure;---
ryzen-5-1600AF;7-build-2-bb;libidn.do_configure;---
threadripper-3970x-64gb;4-build-all;libidn.do_configure;---
threadripper-3970x-64gb;5-build-8-bb;libidn.do_configure;---
threadripper-3970x-64gb;6-build-16-bb;libidn.do_configure;---
threadripper-3970x-64gb;7-build-2-bb;libidn.do_configure;---
dual-Xeon-E5-2670-8-channels;4-build-all;libunistring.do_configure;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;libunistring.do_configure;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;libunistring.do_configure;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;libunistring.do_configure;269.36
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;libunistring.do_configure;285.04
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;libunistring.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;libunistring.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;libunistring.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;libunistring.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;libunistring.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;libunistring.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;libunistring.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;libunistring.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;libunistring.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;libunistring.do_configure;---
ryzen-5-1600AF;4-build-all;libunistring.do_configure;---
ryzen-5-1600AF;6-build-16-bb;libunistring.do_configure;---
ryzen-5-1600AF;7-build-2-bb;libunistring.do_configure;---
threadripper-3970x-64gb;4-build-all;libunistring.do_configure;---
threadripper-3970x-64gb;5-build-8-bb;libunistring.do_configure;---
threadripper-3970x-64gb;6-build-16-bb;libunistring.do_configure;---
threadripper-3970x-64gb;7-build-2-bb;libunistring.do_configure;---
dual-Xeon-E5-2670-8-channels;4-build-all;nodejs-native.do_compile;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;nodejs-native.do_compile;303.03
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;nodejs-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;nodejs-native.do_compile;157.41
dual-Xeon-E5-2699-v3-8-channels;4-build-all;nodejs-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;nodejs-native.do_compile;---
ryzen-5-1600AF;4-build-all;nodejs-native.do_compile;---
ryzen-5-1600AF;6-build-16-bb;nodejs-native.do_compile;---
ryzen-5-1600AF;7-build-2-bb;nodejs-native.do_compile;586.74
threadripper-3970x-64gb;4-build-all;nodejs-native.do_compile;---
threadripper-3970x-64gb;5-build-8-bb;nodejs-native.do_compile;---
threadripper-3970x-64gb;6-build-16-bb;nodejs-native.do_compile;---
threadripper-3970x-64gb;7-build-2-bb;nodejs-native.do_compile;---
dual-Xeon-E5-2670-8-channels;4-build-all;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;nodejs-native.do_populate_sysroot;---
