builder;step;task;time
dual-Xeon-E5-2670-8-channels-zeus;3-fetch;tcp-wrappers.do_fetch;---
dual-Xeon-E5-2698-v3-4-channels-zeus;3-fetch;tcp-wrappers.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;3-fetch;tcp-wrappers.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;3-fetch;tcp-wrappers.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-zeus;3-fetch;tcp-wrappers.do_fetch;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;3-fetch;tcp-wrappers.do_fetch;---
dual-Xeon-E5-2699-v3-8-channels-zeus;3-fetch;tcp-wrappers.do_fetch;---
dual-Xeon-Gold-6258R-zeus;3-fetch;tcp-wrappers.do_fetch;---
ryzen-5-1600AF-zeus;3-fetch;tcp-wrappers.do_fetch;---
ryzen-9-5950x-128gb-docker-hardknott;3-fetch;tcp-wrappers.do_fetch;---
ryzen-9-5950x-128gb-docker-zeus;3-fetch;tcp-wrappers.do_fetch;---
ryzen-9-5950x-zeus;3-fetch;tcp-wrappers.do_fetch;---
threadripper-2990wx-128gb-zeus;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-128gb-optane-zeus;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3970x-64gb-zeus;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3990x-128gb-zeus;3-fetch;tcp-wrappers.do_fetch;---
threadripper-3990x-256gb-zeus;3-fetch;tcp-wrappers.do_fetch;---
vSphere-VM-28t-55G-zeus;3-fetch;tcp-wrappers.do_fetch;---
VM-20t-157G-zeus;3-fetch;vulkan-loader.do_fetch;---
VM-20t-98G-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Epyc-7763;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2670-8-channels-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2698-v3-4-channels-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-E5-2699-v3-8-channels-zeus;3-fetch;vulkan-loader.do_fetch;---
dual-Xeon-Gold-6258R-zeus;3-fetch;vulkan-loader.do_fetch;---
ryzen-5-1600AF-zeus;3-fetch;vulkan-loader.do_fetch;---
ryzen-9-5950x-128gb-docker-hardknott;3-fetch;vulkan-loader.do_fetch;---
ryzen-9-5950x-128gb-docker-zeus;3-fetch;vulkan-loader.do_fetch;---
ryzen-9-5950x-zeus;3-fetch;vulkan-loader.do_fetch;---
threadripper-2990wx-128gb-zeus;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-128gb-optane-zeus;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;3-fetch;vulkan-loader.do_fetch;---
threadripper-3970x-64gb-zeus;3-fetch;vulkan-loader.do_fetch;---
threadripper-3990x-128gb-zeus;3-fetch;vulkan-loader.do_fetch;---
threadripper-3990x-256gb-zeus;3-fetch;vulkan-loader.do_fetch;---
vSphere-VM-28t-55G-zeus;3-fetch;vulkan-loader.do_fetch;---
VM-20t-157G-zeus;3-fetch;webkitgtk.do_fetch;---
VM-20t-98G-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Epyc-7763;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2670-8-channels-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2698-v3-4-channels-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2698-v4-4-channels-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-E5-2699-v3-8-channels-zeus;3-fetch;webkitgtk.do_fetch;---
dual-Xeon-Gold-6258R-zeus;3-fetch;webkitgtk.do_fetch;---
ryzen-5-1600AF-zeus;3-fetch;webkitgtk.do_fetch;---
ryzen-9-5950x-128gb-docker-hardknott;3-fetch;webkitgtk.do_fetch;---
ryzen-9-5950x-128gb-docker-zeus;3-fetch;webkitgtk.do_fetch;---
ryzen-9-5950x-zeus;3-fetch;webkitgtk.do_fetch;---
threadripper-2990wx-128gb-zeus;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-128gb-optane-zeus;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;3-fetch;webkitgtk.do_fetch;---
threadripper-3970x-64gb-zeus;3-fetch;webkitgtk.do_fetch;---
threadripper-3990x-128gb-zeus;3-fetch;webkitgtk.do_fetch;---
threadripper-3990x-256gb-zeus;3-fetch;webkitgtk.do_fetch;---
vSphere-VM-28t-55G-zeus;3-fetch;webkitgtk.do_fetch;---
VM-20t-157G-zeus;3-fetch;Total;2666.28
VM-20t-98G-zeus;3-fetch;Total;705.61
dual-Epyc-7763;3-fetch;Total;197.02
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;3-fetch;Total;8.46
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;3-fetch;Total;42.50
dual-Xeon-E5-2670-8-channels-zeus;3-fetch;Total;514.62
dual-Xeon-E5-2698-v3-4-channels-zeus;3-fetch;Total;944.40
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;3-fetch;Total;769.29
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;3-fetch;Total;521.10
dual-Xeon-E5-2698-v4-4-channels-zeus;3-fetch;Total;526.42
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;3-fetch;Total;766.71
dual-Xeon-E5-2699-v3-8-channels-zeus;3-fetch;Total;864.86
dual-Xeon-Gold-6258R-zeus;3-fetch;Total;1781.53
ryzen-5-1600AF-zeus;3-fetch;Total;1124.56
ryzen-9-5950x-128gb-docker-hardknott;3-fetch;Total;2224.03
ryzen-9-5950x-128gb-docker-zeus;3-fetch;Total;4624.87
ryzen-9-5950x-zeus;3-fetch;Total;4.94
threadripper-2990wx-128gb-zeus;3-fetch;Total;234.49
threadripper-3970x-128gb-optane-zeus;3-fetch;Total;184.61
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;3-fetch;Total;1696.33
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;3-fetch;Total;1306.37
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;3-fetch;Total;1985.82
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;3-fetch;Total;2329.48
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;3-fetch;Total;2277.28
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;3-fetch;Total;2144.85
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;3-fetch;Total;2355.55
threadripper-3970x-64gb-zeus;3-fetch;Total;1083.15
threadripper-3990x-128gb-zeus;3-fetch;Total;1438.16
threadripper-3990x-256gb-zeus;3-fetch;Total;1441.20
vSphere-VM-28t-55G-zeus;3-fetch;Total;818.74
